comment_id,post_id,from_id,from_name,created_time,message,like_count
408_2,408,user_74,Utilisateur_87,2024-11-21 10:57:14,Où se trouve ce point d'eau ?,55
408_3,408,user_43,Utilisateur_64,2024-11-21 11:42:14,On a besoin d'aide ici aussi !,50
408_4,408,user_28,Utilisateur_3,2024-11-21 11:50:14,Attention aux fausses informations,76
408_5,408,user_82,Utilisateur_33,2024-11-21 11:43:14,Merci pour votre soutien,59
408_6,408,user_2,Utilisateur_10,2024-11-21 11:16:14,On espère que tout va bien pour vous,2
408_7,408,user_27,Utilisateur_81,2024-11-21 11:39:14,Courage à toutes les familles,44
408_8,408,user_83,Utilisateur_87,2024-11-21 10:26:14,Merci pour l'information,75
408_9,408,user_72,Utilisateur_80,2024-11-21 10:38:14,Merci pour votre soutien,12
408_10,408,user_97,Utilisateur_50,2024-11-21 10:06:14,On est tous avec vous !,66
409_1,409,user_64,Utilisateur_80,2024-12-09 00:33:14,Merci pour l'information,84
409_2,409,user_44,Utilisateur_43,2024-12-09 01:43:14,On est tous avec vous !,98
409_3,409,user_89,Utilisateur_49,2024-12-09 01:10:14,Merci pour l'information,4
409_4,409,user_39,Utilisateur_29,2024-12-09 00:40:14,On est tous avec vous !,83
409_5,409,user_14,Utilisateur_26,2024-12-09 01:24:14,Des nouvelles sur la situation ?,93
409_6,409,user_97,Utilisateur_79,2024-12-09 00:15:14,Des nouvelles sur la situation ?,98
409_7,409,user_100,Utilisateur_51,2024-12-09 01:00:14,Merci pour votre soutien,94
409_8,409,user_13,Utilisateur_91,2024-12-09 00:42:14,Des nouvelles sur la situation ?,37
409_9,409,user_80,Utilisateur_40,2024-12-09 01:05:14,Des photos de la zone impactée ?,6
409_10,409,user_85,Utilisateur_93,2024-12-09 00:51:14,On a besoin d'aide ici aussi !,42
409_11,409,user_55,Utilisateur_80,2024-12-09 01:17:14,Des photos de la zone impactée ?,25
409_12,409,user_62,Utilisateur_76,2024-12-09 01:25:14,Des nouvelles sur la situation ?,57
409_13,409,user_5,Utilisateur_84,2024-12-09 00:18:14,On a besoin d'aide ici aussi !,94
409_14,409,user_25,Utilisateur_70,2024-12-09 00:06:14,Courage à toutes les familles,30
409_15,409,user_58,Utilisateur_65,2024-12-09 00:11:14,Des nouvelles sur la situation ?,61
409_16,409,user_78,Utilisateur_51,2024-12-09 00:40:14,On est tous avec vous !,40
409_17,409,user_97,Utilisateur_92,2024-12-09 00:23:14,On a besoin d'aide ici aussi !,11
409_18,409,user_49,Utilisateur_60,2024-12-09 00:38:14,Des nouvelles sur la situation ?,47
409_19,409,user_41,Utilisateur_49,2024-12-08 23:56:14,On a besoin d'aide ici aussi !,38
410_1,410,user_54,Utilisateur_95,2024-12-16 10:45:14,Attention aux fausses informations,0
410_2,410,user_22,Utilisateur_65,2024-12-16 09:03:14,On a besoin d'aide ici aussi !,92
410_3,410,user_40,Utilisateur_46,2024-12-16 10:12:14,On espère que tout va bien pour vous,84
410_4,410,user_47,Utilisateur_44,2024-12-16 10:17:14,Des nouvelles sur la situation ?,15
410_5,410,user_43,Utilisateur_57,2024-12-16 10:32:14,Merci pour l'information,50
410_6,410,user_27,Utilisateur_96,2024-12-16 10:03:14,Attention aux fausses informations,93
410_7,410,user_89,Utilisateur_4,2024-12-16 09:05:14,Courage à toutes les familles,28
410_8,410,user_50,Utilisateur_12,2024-12-16 10:11:14,Où se trouve ce point d'eau ?,16
410_9,410,user_29,Utilisateur_43,2024-12-16 10:26:14,Attention aux fausses informations,18
410_10,410,user_31,Utilisateur_62,2024-12-16 10:31:14,On espère que tout va bien pour vous,81
410_11,410,user_9,Utilisateur_34,2024-12-16 10:28:14,Attention aux fausses informations,85
411_1,411,user_66,Utilisateur_55,2024-12-06 09:40:14,Merci pour votre soutien,6
411_2,411,user_49,Utilisateur_64,2024-12-06 10:32:14,On espère que tout va bien pour vous,91
411_3,411,user_21,Utilisateur_62,2024-12-06 10:37:14,On est tous avec vous !,38
411_4,411,user_64,Utilisateur_13,2024-12-06 09:36:14,Des photos de la zone impactée ?,65
411_5,411,user_37,Utilisateur_28,2024-12-06 09:51:14,On a besoin d'aide ici aussi !,74
411_6,411,user_95,Utilisateur_72,2024-12-06 10:02:14,Où se trouve ce point d'eau ?,43
411_7,411,user_77,Utilisateur_91,2024-12-06 10:11:14,Courage à toutes les familles,91
411_8,411,user_91,Utilisateur_2,2024-12-06 09:48:14,Merci pour l'information,56
411_9,411,user_6,Utilisateur_89,2024-12-06 09:27:14,Merci pour votre soutien,26
411_10,411,user_73,Utilisateur_98,2024-12-06 10:34:14,On a besoin d'aide ici aussi !,63
411_11,411,user_31,Utilisateur_62,2024-12-06 10:43:14,Des photos de la zone impactée ?,47
411_12,411,user_98,Utilisateur_1,2024-12-06 09:44:14,Merci pour votre soutien,55
411_13,411,user_19,Utilisateur_56,2024-12-06 09:39:14,Attention aux fausses informations,14
411_14,411,user_84,Utilisateur_18,2024-12-06 10:11:14,Des nouvelles sur la situation ?,66
411_15,411,user_26,Utilisateur_25,2024-12-06 10:59:14,On a besoin d'aide ici aussi !,44
411_16,411,user_32,Utilisateur_9,2024-12-06 09:59:14,Où se trouve ce point d'eau ?,83
411_17,411,user_18,Utilisateur_65,2024-12-06 10:24:14,Courage à toutes les familles,20
411_18,411,user_63,Utilisateur_47,2024-12-06 10:29:14,On est tous avec vous !,17
412_1,412,user_16,Utilisateur_37,2024-11-27 12:45:14,On a besoin d'aide ici aussi !,40
412_2,412,user_47,Utilisateur_95,2024-11-27 13:01:14,On est tous avec vous !,41
412_3,412,user_32,Utilisateur_46,2024-11-27 12:35:14,Merci pour votre soutien,14
412_4,412,user_83,Utilisateur_35,2024-11-27 14:09:14,Merci pour l'information,44
412_5,412,user_89,Utilisateur_81,2024-11-27 13:49:14,Des photos de la zone impactée ?,8
412_6,412,user_4,Utilisateur_53,2024-11-27 12:54:14,Des photos de la zone impactée ?,31
412_7,412,user_82,Utilisateur_25,2024-11-27 12:47:14,On a besoin d'aide ici aussi !,43
412_8,412,user_53,Utilisateur_54,2024-11-27 12:51:14,Merci pour l'information,22
412_9,412,user_13,Utilisateur_77,2024-11-27 12:24:14,On est tous avec vous !,67
412_10,412,user_30,Utilisateur_7,2024-11-27 12:28:14,Merci pour l'information,60
412_11,412,user_59,Utilisateur_55,2024-11-27 13:10:14,On espère que tout va bien pour vous,14
412_12,412,user_4,Utilisateur_37,2024-11-27 13:46:14,Merci pour l'information,8
412_13,412,user_62,Utilisateur_95,2024-11-27 14:01:14,Des photos de la zone impactée ?,28
412_14,412,user_97,Utilisateur_78,2024-11-27 12:46:14,Des photos de la zone impactée ?,39
412_15,412,user_15,Utilisateur_55,2024-11-27 13:16:14,On est tous avec vous !,4
412_16,412,user_70,Utilisateur_68,2024-11-27 12:45:14,On espère que tout va bien pour vous,70
412_17,412,user_55,Utilisateur_22,2024-11-27 12:46:14,Merci pour l'information,78
412_18,412,user_29,Utilisateur_85,2024-11-27 13:54:14,Merci pour l'information,52
413_1,413,user_48,Utilisateur_74,2024-12-06 07:30:14,Des nouvelles sur la situation ?,78
413_2,413,user_5,Utilisateur_85,2024-12-06 08:32:14,Merci pour votre soutien,67
413_3,413,user_14,Utilisateur_9,2024-12-06 06:49:14,Où se trouve ce point d'eau ?,82
413_4,413,user_37,Utilisateur_24,2024-12-06 08:28:14,Merci pour l'information,93
413_5,413,user_38,Utilisateur_48,2024-12-06 07:03:14,Attention aux fausses informations,83
413_6,413,user_78,Utilisateur_73,2024-12-06 07:47:14,Attention aux fausses informations,29
413_7,413,user_26,Utilisateur_73,2024-12-06 07:23:14,Des nouvelles sur la situation ?,9
413_8,413,user_18,Utilisateur_41,2024-12-06 06:59:14,Attention aux fausses informations,37
413_9,413,user_6,Utilisateur_37,2024-12-06 08:11:14,Merci pour l'information,38
413_10,413,user_43,Utilisateur_51,2024-12-06 07:35:14,Où se trouve ce point d'eau ?,18
413_11,413,user_68,Utilisateur_48,2024-12-06 07:47:14,On est tous avec vous !,97
413_12,413,user_35,Utilisateur_37,2024-12-06 08:01:14,Attention aux fausses informations,55
413_13,413,user_1,Utilisateur_88,2024-12-06 07:06:14,Des nouvelles sur la situation ?,80
414_1,414,user_39,Utilisateur_37,2024-12-15 16:29:14,Attention aux fausses informations,90
414_2,414,user_79,Utilisateur_33,2024-12-15 15:36:14,Où se trouve ce point d'eau ?,13
416_1,416,user_7,Utilisateur_67,2024-12-10 18:45:14,Courage à toutes les familles,75
417_1,417,user_15,Utilisateur_41,2024-12-11 19:24:14,Attention aux fausses informations,21
417_2,417,user_84,Utilisateur_67,2024-12-11 18:31:14,Où se trouve ce point d'eau ?,31
417_3,417,user_57,Utilisateur_18,2024-12-11 20:23:14,On a besoin d'aide ici aussi !,99
417_4,417,user_79,Utilisateur_56,2024-12-11 19:32:14,Courage à toutes les familles,73
417_5,417,user_88,Utilisateur_27,2024-12-11 19:12:14,Merci pour l'information,28
417_6,417,user_80,Utilisateur_88,2024-12-11 20:07:14,Des photos de la zone impactée ?,44
417_7,417,user_55,Utilisateur_59,2024-12-11 19:07:14,Merci pour l'information,86
417_8,417,user_88,Utilisateur_67,2024-12-11 19:29:14,Merci pour votre soutien,17
417_9,417,user_6,Utilisateur_59,2024-12-11 19:16:14,On espère que tout va bien pour vous,57
417_10,417,user_32,Utilisateur_95,2024-12-11 20:12:14,Où se trouve ce point d'eau ?,15
417_11,417,user_22,Utilisateur_15,2024-12-11 20:09:14,Merci pour votre soutien,81
417_12,417,user_73,Utilisateur_10,2024-12-11 19:27:14,Des photos de la zone impactée ?,30
417_13,417,user_8,Utilisateur_9,2024-12-11 20:27:14,Où se trouve ce point d'eau ?,61
417_14,417,user_89,Utilisateur_61,2024-12-11 19:27:14,Attention aux fausses informations,43
417_15,417,user_18,Utilisateur_8,2024-12-11 19:21:14,Des nouvelles sur la situation ?,66
417_16,417,user_34,Utilisateur_86,2024-12-11 19:23:14,On espère que tout va bien pour vous,15
417_17,417,user_48,Utilisateur_73,2024-12-11 19:39:14,Des photos de la zone impactée ?,42
417_18,417,user_30,Utilisateur_55,2024-12-11 19:22:14,On est tous avec vous !,38
418_1,418,user_28,Utilisateur_16,2024-12-01 14:10:14,Des nouvelles sur la situation ?,97
418_2,418,user_89,Utilisateur_32,2024-12-01 13:09:14,Des nouvelles sur la situation ?,73
419_1,419,user_73,Utilisateur_11,2024-12-04 22:30:14,Merci pour votre soutien,16
419_2,419,user_30,Utilisateur_52,2024-12-04 22:32:14,Attention aux fausses informations,57
419_3,419,user_9,Utilisateur_21,2024-12-04 22:34:14,Courage à toutes les familles,25
419_4,419,user_41,Utilisateur_100,2024-12-04 22:36:14,On espère que tout va bien pour vous,17
419_5,419,user_67,Utilisateur_71,2024-12-04 21:49:14,Courage à toutes les familles,93
419_6,419,user_46,Utilisateur_58,2024-12-04 21:43:14,On est tous avec vous !,37
419_7,419,user_57,Utilisateur_93,2024-12-04 23:05:14,Attention aux fausses informations,65
419_8,419,user_74,Utilisateur_69,2024-12-04 21:54:14,On a besoin d'aide ici aussi !,2
419_9,419,user_86,Utilisateur_68,2024-12-04 21:12:14,On a besoin d'aide ici aussi !,0
419_10,419,user_71,Utilisateur_95,2024-12-04 21:19:14,Courage à toutes les familles,51
419_11,419,user_34,Utilisateur_27,2024-12-04 22:39:14,Où se trouve ce point d'eau ?,6
419_12,419,user_47,Utilisateur_71,2024-12-04 21:27:14,Des nouvelles sur la situation ?,95
420_1,420,user_74,Utilisateur_32,2024-12-11 07:49:14,Courage à toutes les familles,7
420_2,420,user_89,Utilisateur_12,2024-12-11 08:18:14,Des nouvelles sur la situation ?,4
420_3,420,user_54,Utilisateur_100,2024-12-11 08:59:14,Attention aux fausses informations,32
421_1,421,user_52,Utilisateur_56,2024-11-25 08:58:14,Où se trouve ce point d'eau ?,78
421_2,421,user_52,Utilisateur_97,2024-11-25 10:10:14,Attention aux fausses informations,88
421_3,421,user_81,Utilisateur_84,2024-11-25 09:30:14,Merci pour l'information,1
421_4,421,user_29,Utilisateur_2,2024-11-25 09:28:14,Merci pour votre soutien,18
421_5,421,user_77,Utilisateur_36,2024-11-25 08:36:14,Courage à toutes les familles,20
421_6,421,user_44,Utilisateur_79,2024-11-25 08:57:14,Où se trouve ce point d'eau ?,48
421_7,421,user_5,Utilisateur_83,2024-11-25 09:15:14,Des nouvelles sur la situation ?,3
421_8,421,user_44,Utilisateur_50,2024-11-25 08:29:14,Courage à toutes les familles,42
421_9,421,user_57,Utilisateur_15,2024-11-25 09:20:14,On est tous avec vous !,72
421_10,421,user_24,Utilisateur_40,2024-11-25 09:40:14,Des nouvelles sur la situation ?,34
421_11,421,user_46,Utilisateur_18,2024-11-25 09:12:14,On est tous avec vous !,45
422_1,422,user_60,Utilisateur_46,2024-12-06 15:13:14,Attention aux fausses informations,76
422_2,422,user_91,Utilisateur_100,2024-12-06 14:24:14,Courage à toutes les familles,45
422_3,422,user_13,Utilisateur_11,2024-12-06 13:31:14,Courage à toutes les familles,13
422_4,422,user_100,Utilisateur_27,2024-12-06 15:00:14,Des photos de la zone impactée ?,97
422_5,422,user_59,Utilisateur_89,2024-12-06 14:03:14,Courage à toutes les familles,83
422_6,422,user_84,Utilisateur_68,2024-12-06 13:46:14,Attention aux fausses informations,93
422_7,422,user_79,Utilisateur_88,2024-12-06 14:08:14,On est tous avec vous !,2
422_8,422,user_95,Utilisateur_75,2024-12-06 14:03:14,Attention aux fausses informations,56
422_9,422,user_46,Utilisateur_46,2024-12-06 14:26:14,Merci pour l'information,43
422_10,422,user_14,Utilisateur_54,2024-12-06 13:37:14,Où se trouve ce point d'eau ?,43
422_11,422,user_13,Utilisateur_91,2024-12-06 15:10:14,Courage à toutes les familles,48
422_12,422,user_39,Utilisateur_30,2024-12-06 13:59:14,Des nouvelles sur la situation ?,66
422_13,422,user_98,Utilisateur_27,2024-12-06 13:42:14,On a besoin d'aide ici aussi !,59
422_14,422,user_82,Utilisateur_12,2024-12-06 13:31:14,On espère que tout va bien pour vous,94
422_15,422,user_6,Utilisateur_65,2024-12-06 15:01:14,On est tous avec vous !,37
422_16,422,user_3,Utilisateur_64,2024-12-06 15:01:14,Des nouvelles sur la situation ?,46
422_17,422,user_3,Utilisateur_30,2024-12-06 14:54:14,On a besoin d'aide ici aussi !,17
422_18,422,user_81,Utilisateur_32,2024-12-06 13:23:14,Des photos de la zone impactée ?,89
422_19,422,user_50,Utilisateur_46,2024-12-06 15:04:14,On est tous avec vous !,4
422_20,422,user_84,Utilisateur_92,2024-12-06 13:25:14,Merci pour l'information,37
423_1,423,user_65,Utilisateur_60,2024-11-21 23:43:14,Attention aux fausses informations,66
423_2,423,user_27,Utilisateur_21,2024-11-21 22:45:14,Où se trouve ce point d'eau ?,45
423_3,423,user_32,Utilisateur_83,2024-11-21 22:45:14,On a besoin d'aide ici aussi !,70
423_4,423,user_2,Utilisateur_44,2024-11-21 23:42:14,Des photos de la zone impactée ?,31
423_5,423,user_2,Utilisateur_46,2024-11-22 00:21:14,On espère que tout va bien pour vous,23
423_6,423,user_80,Utilisateur_52,2024-11-21 22:28:14,Attention aux fausses informations,35
423_7,423,user_62,Utilisateur_21,2024-11-21 23:02:14,On est tous avec vous !,2
423_8,423,user_75,Utilisateur_99,2024-11-21 22:51:14,Où se trouve ce point d'eau ?,49
423_9,423,user_3,Utilisateur_32,2024-11-21 22:26:14,Merci pour l'information,35
423_10,423,user_58,Utilisateur_66,2024-11-21 22:54:14,Merci pour votre soutien,31
423_11,423,user_10,Utilisateur_22,2024-11-21 23:06:14,Courage à toutes les familles,45
423_12,423,user_70,Utilisateur_56,2024-11-22 00:12:14,On espère que tout va bien pour vous,43
423_13,423,user_50,Utilisateur_15,2024-11-21 22:40:14,On a besoin d'aide ici aussi !,81
423_14,423,user_80,Utilisateur_49,2024-11-21 22:26:14,On est tous avec vous !,16
424_1,424,user_81,Utilisateur_44,2024-11-29 07:15:14,Où se trouve ce point d'eau ?,22
424_2,424,user_7,Utilisateur_44,2024-11-29 07:25:14,Où se trouve ce point d'eau ?,82
424_3,424,user_93,Utilisateur_70,2024-11-29 08:59:14,Où se trouve ce point d'eau ?,86
424_4,424,user_24,Utilisateur_75,2024-11-29 07:44:14,On est tous avec vous !,86
424_5,424,user_13,Utilisateur_10,2024-11-29 07:15:14,Courage à toutes les familles,40
424_6,424,user_12,Utilisateur_33,2024-11-29 08:25:14,Où se trouve ce point d'eau ?,90
424_7,424,user_26,Utilisateur_100,2024-11-29 07:41:14,On espère que tout va bien pour vous,60
424_8,424,user_5,Utilisateur_75,2024-11-29 08:44:14,Courage à toutes les familles,14
424_9,424,user_48,Utilisateur_93,2024-11-29 08:31:14,Courage à toutes les familles,71
424_10,424,user_21,Utilisateur_60,2024-11-29 07:30:14,Où se trouve ce point d'eau ?,36
424_11,424,user_19,Utilisateur_29,2024-11-29 08:28:14,On est tous avec vous !,82
424_12,424,user_87,Utilisateur_11,2024-11-29 08:36:14,Des photos de la zone impactée ?,57
424_13,424,user_72,Utilisateur_40,2024-11-29 07:20:14,On est tous avec vous !,71
424_14,424,user_100,Utilisateur_42,2024-11-29 08:42:14,Des nouvelles sur la situation ?,25
424_15,424,user_38,Utilisateur_79,2024-11-29 08:46:14,On espère que tout va bien pour vous,56
424_16,424,user_56,Utilisateur_17,2024-11-29 07:37:14,On espère que tout va bien pour vous,20
424_17,424,user_56,Utilisateur_78,2024-11-29 09:07:14,Merci pour votre soutien,41
424_18,424,user_87,Utilisateur_27,2024-11-29 07:18:14,Des photos de la zone impactée ?,65
424_19,424,user_17,Utilisateur_21,2024-11-29 08:10:14,Où se trouve ce point d'eau ?,36
424_20,424,user_14,Utilisateur_63,2024-11-29 07:23:14,Courage à toutes les familles,88
425_1,425,user_59,Utilisateur_94,2024-12-16 19:44:14,On espère que tout va bien pour vous,98
425_2,425,user_50,Utilisateur_56,2024-12-16 19:45:14,On espère que tout va bien pour vous,82
425_3,425,user_12,Utilisateur_93,2024-12-16 19:03:14,Merci pour l'information,68
425_4,425,user_5,Utilisateur_69,2024-12-16 18:59:14,Des photos de la zone impactée ?,77
425_5,425,user_68,Utilisateur_46,2024-12-16 18:34:14,Attention aux fausses informations,71
425_6,425,user_60,Utilisateur_91,2024-12-16 19:41:14,Des photos de la zone impactée ?,39
425_7,425,user_61,Utilisateur_85,2024-12-16 18:31:14,Des photos de la zone impactée ?,38
425_8,425,user_17,Utilisateur_66,2024-12-16 20:20:14,Merci pour l'information,60
425_9,425,user_97,Utilisateur_62,2024-12-16 20:11:14,Merci pour votre soutien,36
425_10,425,user_43,Utilisateur_19,2024-12-16 20:21:14,On a besoin d'aide ici aussi !,37
425_11,425,user_36,Utilisateur_79,2024-12-16 19:00:14,Où se trouve ce point d'eau ?,12
425_12,425,user_9,Utilisateur_89,2024-12-16 19:29:14,On est tous avec vous !,7
425_13,425,user_74,Utilisateur_53,2024-12-16 19:33:14,On a besoin d'aide ici aussi !,35
426_1,426,user_21,Utilisateur_27,2024-11-19 03:33:14,On espère que tout va bien pour vous,38
426_2,426,user_87,Utilisateur_55,2024-11-19 02:46:14,Où se trouve ce point d'eau ?,54
426_3,426,user_59,Utilisateur_65,2024-11-19 03:07:14,Courage à toutes les familles,95
426_4,426,user_87,Utilisateur_9,2024-11-19 03:26:14,Merci pour votre soutien,70
426_5,426,user_28,Utilisateur_100,2024-11-19 02:16:14,Courage à toutes les familles,61
426_6,426,user_100,Utilisateur_94,2024-11-19 01:46:14,Où se trouve ce point d'eau ?,54
426_7,426,user_78,Utilisateur_25,2024-11-19 03:11:14,Courage à toutes les familles,75
426_8,426,user_50,Utilisateur_45,2024-11-19 02:57:14,Des photos de la zone impactée ?,73
426_9,426,user_99,Utilisateur_39,2024-11-19 03:32:14,Merci pour l'information,0
426_10,426,user_23,Utilisateur_12,2024-11-19 02:04:14,On espère que tout va bien pour vous,65
426_11,426,user_73,Utilisateur_20,2024-11-19 02:49:14,Merci pour votre soutien,97
426_12,426,user_75,Utilisateur_54,2024-11-19 03:29:14,Où se trouve ce point d'eau ?,29
426_13,426,user_81,Utilisateur_17,2024-11-19 02:20:14,On est tous avec vous !,83
426_14,426,user_98,Utilisateur_59,2024-11-19 02:05:14,Merci pour l'information,54
427_1,427,user_32,Utilisateur_87,2024-11-20 18:19:14,Merci pour l'information,52
427_2,427,user_83,Utilisateur_15,2024-11-20 19:41:14,Des photos de la zone impactée ?,0
427_3,427,user_12,Utilisateur_7,2024-11-20 18:18:14,On est tous avec vous !,22
427_4,427,user_95,Utilisateur_66,2024-11-20 18:17:14,Où se trouve ce point d'eau ?,54
427_5,427,user_92,Utilisateur_32,2024-11-20 19:26:14,Des photos de la zone impactée ?,45
427_6,427,user_72,Utilisateur_100,2024-11-20 18:43:14,On espère que tout va bien pour vous,6
427_7,427,user_59,Utilisateur_13,2024-11-20 19:49:14,Où se trouve ce point d'eau ?,45
427_8,427,user_88,Utilisateur_45,2024-11-20 18:51:14,Où se trouve ce point d'eau ?,9
427_9,427,user_96,Utilisateur_30,2024-11-20 18:55:14,Où se trouve ce point d'eau ?,61
427_10,427,user_16,Utilisateur_13,2024-11-20 18:41:14,Des photos de la zone impactée ?,18
427_11,427,user_68,Utilisateur_11,2024-11-20 18:52:14,Où se trouve ce point d'eau ?,74
427_12,427,user_77,Utilisateur_29,2024-11-20 18:28:14,Attention aux fausses informations,81
427_13,427,user_36,Utilisateur_55,2024-11-20 18:23:14,Des photos de la zone impactée ?,71
427_14,427,user_9,Utilisateur_68,2024-11-20 19:03:14,Merci pour votre soutien,27
427_15,427,user_36,Utilisateur_96,2024-11-20 18:34:14,Des photos de la zone impactée ?,2
428_1,428,user_33,Utilisateur_96,2024-11-26 21:21:14,Où se trouve ce point d'eau ?,82
428_2,428,user_61,Utilisateur_95,2024-11-26 21:33:14,Merci pour l'information,8
428_3,428,user_34,Utilisateur_91,2024-11-26 21:43:14,Merci pour votre soutien,57
428_4,428,user_43,Utilisateur_30,2024-11-26 21:40:14,Des nouvelles sur la situation ?,56
428_5,428,user_18,Utilisateur_28,2024-11-26 20:11:14,Courage à toutes les familles,41
428_6,428,user_40,Utilisateur_83,2024-11-26 21:39:14,On est tous avec vous !,35
428_7,428,user_60,Utilisateur_37,2024-11-26 22:01:14,Des nouvelles sur la situation ?,6
428_8,428,user_1,Utilisateur_29,2024-11-26 20:31:14,Des nouvelles sur la situation ?,64
428_9,428,user_2,Utilisateur_12,2024-11-26 21:17:14,Merci pour l'information,5
428_10,428,user_47,Utilisateur_31,2024-11-26 20:59:14,On espère que tout va bien pour vous,6
428_11,428,user_86,Utilisateur_91,2024-11-26 20:24:14,Des photos de la zone impactée ?,2
428_12,428,user_17,Utilisateur_14,2024-11-26 20:29:14,On espère que tout va bien pour vous,93
428_13,428,user_51,Utilisateur_96,2024-11-26 21:05:14,Merci pour votre soutien,46
428_14,428,user_35,Utilisateur_70,2024-11-26 20:22:14,On a besoin d'aide ici aussi !,74
428_15,428,user_97,Utilisateur_74,2024-11-26 20:10:14,Merci pour votre soutien,75
428_16,428,user_65,Utilisateur_2,2024-11-26 21:47:14,On a besoin d'aide ici aussi !,14
429_1,429,user_31,Utilisateur_70,2024-12-09 10:14:14,Attention aux fausses informations,17
430_1,430,user_69,Utilisateur_58,2024-12-15 13:58:14,Courage à toutes les familles,25
430_2,430,user_53,Utilisateur_85,2024-12-15 13:16:14,Où se trouve ce point d'eau ?,9
430_3,430,user_39,Utilisateur_11,2024-12-15 13:56:14,On a besoin d'aide ici aussi !,30
430_4,430,user_79,Utilisateur_23,2024-12-15 13:26:14,On a besoin d'aide ici aussi !,64
430_5,430,user_17,Utilisateur_95,2024-12-15 13:50:14,Des nouvelles sur la situation ?,57
430_6,430,user_91,Utilisateur_88,2024-12-15 13:45:14,Des nouvelles sur la situation ?,70
430_7,430,user_7,Utilisateur_3,2024-12-15 12:32:14,Attention aux fausses informations,4
430_8,430,user_96,Utilisateur_56,2024-12-15 13:43:14,On est tous avec vous !,9
430_9,430,user_81,Utilisateur_18,2024-12-15 13:03:14,Où se trouve ce point d'eau ?,8
430_10,430,user_18,Utilisateur_22,2024-12-15 14:08:14,Merci pour votre soutien,22
430_11,430,user_27,Utilisateur_39,2024-12-15 13:31:14,Merci pour l'information,71
430_12,430,user_3,Utilisateur_73,2024-12-15 13:58:14,Où se trouve ce point d'eau ?,90
430_13,430,user_72,Utilisateur_43,2024-12-15 13:00:14,On a besoin d'aide ici aussi !,61
430_14,430,user_40,Utilisateur_3,2024-12-15 13:54:14,Courage à toutes les familles,24
430_15,430,user_67,Utilisateur_28,2024-12-15 13:47:14,Merci pour votre soutien,48
430_16,430,user_74,Utilisateur_87,2024-12-15 13:39:14,Merci pour votre soutien,80
430_17,430,user_24,Utilisateur_41,2024-12-15 13:41:14,On espère que tout va bien pour vous,26
430_18,430,user_43,Utilisateur_91,2024-12-15 13:31:14,Où se trouve ce point d'eau ?,4
430_19,430,user_82,Utilisateur_20,2024-12-15 13:55:14,Des photos de la zone impactée ?,85
431_1,431,user_67,Utilisateur_77,2024-11-27 08:24:14,On espère que tout va bien pour vous,75
431_2,431,user_82,Utilisateur_8,2024-11-27 09:13:14,On a besoin d'aide ici aussi !,99
431_3,431,user_39,Utilisateur_73,2024-11-27 08:43:14,On est tous avec vous !,39
431_4,431,user_83,Utilisateur_44,2024-11-27 08:51:14,On espère que tout va bien pour vous,49
431_5,431,user_68,Utilisateur_85,2024-11-27 08:18:14,Merci pour votre soutien,17
431_6,431,user_33,Utilisateur_65,2024-11-27 09:20:14,On a besoin d'aide ici aussi !,70
431_7,431,user_80,Utilisateur_57,2024-11-27 09:11:14,Où se trouve ce point d'eau ?,22
431_8,431,user_61,Utilisateur_79,2024-11-27 09:48:14,On a besoin d'aide ici aussi !,92
431_9,431,user_6,Utilisateur_55,2024-11-27 07:56:14,Courage à toutes les familles,99
431_10,431,user_78,Utilisateur_95,2024-11-27 09:33:14,Des nouvelles sur la situation ?,39
431_11,431,user_45,Utilisateur_29,2024-11-27 08:51:14,Merci pour votre soutien,0
431_12,431,user_9,Utilisateur_28,2024-11-27 08:56:14,Des nouvelles sur la situation ?,34
431_13,431,user_4,Utilisateur_38,2024-11-27 09:17:14,Attention aux fausses informations,26
431_14,431,user_78,Utilisateur_2,2024-11-27 08:16:14,Courage à toutes les familles,85
431_15,431,user_94,Utilisateur_42,2024-11-27 08:25:14,Merci pour l'information,76
432_1,432,user_69,Utilisateur_37,2024-11-20 14:49:14,On espère que tout va bien pour vous,50
432_2,432,user_94,Utilisateur_38,2024-11-20 15:17:14,Des nouvelles sur la situation ?,10
432_3,432,user_45,Utilisateur_9,2024-11-20 15:22:14,On espère que tout va bien pour vous,18
432_4,432,user_14,Utilisateur_57,2024-11-20 16:32:14,Des photos de la zone impactée ?,95
432_5,432,user_80,Utilisateur_52,2024-11-20 15:23:14,Attention aux fausses informations,36
432_6,432,user_66,Utilisateur_42,2024-11-20 16:19:14,Attention aux fausses informations,69
432_7,432,user_91,Utilisateur_48,2024-11-20 15:59:14,Où se trouve ce point d'eau ?,39
432_8,432,user_11,Utilisateur_41,2024-11-20 14:58:14,Attention aux fausses informations,94
432_9,432,user_78,Utilisateur_35,2024-11-20 16:12:14,On espère que tout va bien pour vous,97
432_10,432,user_9,Utilisateur_1,2024-11-20 15:58:14,Merci pour l'information,22
432_11,432,user_53,Utilisateur_35,2024-11-20 15:57:14,Merci pour votre soutien,16
432_12,432,user_55,Utilisateur_2,2024-11-20 15:45:14,Où se trouve ce point d'eau ?,64
432_13,432,user_46,Utilisateur_1,2024-11-20 14:56:14,Où se trouve ce point d'eau ?,19
432_14,432,user_44,Utilisateur_89,2024-11-20 14:43:14,Des nouvelles sur la situation ?,15
